scenario_id,leaf,tier1,tier2,review,scenario_title,scenario_learningMessage,situation_text,tier1_label,tier1_desc,tier1_lesson,tier2_label,tier2_lesson,t2_delegation_label,t2_delegation_delta,result_text,result_summary,result_lesson,result_basePoint,review_label,review_desc,review_lesson,reviewSupplement,final_score,final_grade,final_item,final_delegation,final_knowledge,final_awareness,raw_time,raw_energy,mult_time,mult_energy,discount_time_위+3,discount_energy_도+3,discount_time_위-3,discount_energy_도-3,t1_delta_위,t1_delta_도,t2_delta_위,t2_delta_도,review_delta_위,review_delta_도,total_delta_위,total_delta_도,peter_note
groupwork,C3R3,C,C3,R3,모둠 발표 자료,혼자 빨리 끝낸 발표 자료는 모둠 안에서 아직 맞춰진 자료가 아니다.,"학기 초 모둠 발표가 다음 주로 잡혔다. 우리 모둠은 4명이 각자 파트를 맡았고, 내가 맡은 일은 자료 조사와 슬라이드 3장 만들기였다. 다른 애들이 어떤 흐름으로 준비하는지 아직 잘 모르는데, 숙제도 있고 학원도 있어서 시간이 많지는 않았다.",다른 데 기대서 넘긴다,다른 모둠원이나 예전 자료에 기대서 빨리 넘긴다.,다른 데 기댔다 — 빠른 길이지만 내 파트가 점점 사라진다.,모둠원에게 네가 좀 해 달라고 한다,내 파트를 떠넘겼다 — 발표 당일 내가 설명할 수 없게 된다.,--,-2,모둠원에게 내 파트까지 좀 해 달라고 보냈다. 친구가 몇 줄을 도와주긴 했지만 발표 연습 때 내가 내 슬라이드를 잘 설명하지 못했다.,내가 설명하지 못한 내 파트,내 파트를 떠넘기면 발표 당일 내가 답할 수 없다.,11,출처 확인 + 모둠 흐름 맞추기,자료의 근거와 다른 파트와의 연결까지 확인.,출처와 모둠 흐름을 다시 보니 빠진 것이 보였다. 도메인지식 +3,친구가 써 준 부분을 다시 읽고 내가 말할 수 있는 문장으로 고쳤다. 점수 +20.,31,D,떠넘긴 발표 경고 카드,--,0,늦게 다시 읽었지만 처음부터 내 파트로 잡은 느낌은 약했다.,45,33,27,20,21,14,33,26,,,,,,,,,
eorinwangja,A1R1,A,A1,R1,어린왕자 독후감,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,책을 읽고 쓴다,직접 읽는 길을 선택한다.,내가 직접 읽었다 — 경험은 위임할 수 없다.,전체 정독 후 본인 감상으로 작성,끝까지 읽고 내 감상을 썼다 — 책이 내 안에 남는다.,++,2,어린왕자는 별들을 지나며 어른들이 숫자와 소유에 갇힌 모습을 본다. 나는 여우의 말처럼 관계는 시간을 들여 길들일 때 특별해진다는 점이 가장 오래 남았다.,경험이 살아난 독후감,내가 읽은 책은 내 말로 나온다 — 위임할 수 없는 자리.,91,그대로 제출,검토 없이 그대로 낸다.,검토를 건너뛰었다 — 검증할 기회를 놓쳤다.,,91,S,깊은 독서가 카드,++,+,다 읽으니 독후감이 내 말처럼 나왔다.,90,80,54,48,48,42,60,54,,,,,,,,,
eorinwangja,A1R2,A,A1,R2,어린왕자 독후감,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,책을 읽고 쓴다,직접 읽는 길을 선택한다.,내가 직접 읽었다 — 경험은 위임할 수 없다.,전체 정독 후 본인 감상으로 작성,끝까지 읽고 내 감상을 썼다 — 책이 내 안에 남는다.,++,2,어린왕자는 별들을 지나며 어른들이 숫자와 소유에 갇힌 모습을 본다. 나는 여우의 말처럼 관계는 시간을 들여 길들일 때 특별해진다는 점이 가장 오래 남았다.,경험이 살아난 독후감,내가 읽은 책은 내 말로 나온다 — 위임할 수 없는 자리.,91,한 번 읽고 이상한 곳만 표시,명시적인 환각·오류만 발견.,한 번 훑어 명백한 오류를 잡았다. 도메인지식 +1,문장 반복과 어색한 표현만 조금 발견된다. 점수 +3.,94,S,깊은 독서가 카드,++,+,한 번 읽어보니 문장이 더 정리됐다.,95,85,57,51,51,45,63,57,,,,,,,,,
eorinwangja,A1R3,A,A1,R3,어린왕자 독후감,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,책을 읽고 쓴다,직접 읽는 길을 선택한다.,내가 직접 읽었다 — 경험은 위임할 수 없다.,전체 정독 후 본인 감상으로 작성,끝까지 읽고 내 감상을 썼다 — 책이 내 안에 남는다.,++,2,어린왕자는 별들을 지나며 어른들이 숫자와 소유에 갇힌 모습을 본다. 나는 여우의 말처럼 관계는 시간을 들여 길들일 때 특별해진다는 점이 가장 오래 남았다.,경험이 살아난 독후감,내가 읽은 책은 내 말로 나온다 — 위임할 수 없는 자리.,91,출처 확인 + 크로스체크,미세 오류까지 발견.,출처와 대조하니 미세 오류까지 보였다. 도메인지식 +3,실제 장면과 감상이 잘 맞는지 확인한다. 발견 사항은 미미하다. 점수 +6.,97,S,깊은 독서가 카드,++,++,확인까지 하니까 발표해도 덜 떨릴 것 같다.,100,90,60,54,54,48,66,60,,,,,,,,,
eorinwangja,A2R1,A,A2,R1,어린왕자 독후감,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,책을 읽고 쓴다,직접 읽는 길을 선택한다.,내가 직접 읽었다 — 경험은 위임할 수 없다.,요약본·줄거리 위주로 빠르게 읽고 작성,줄거리만 훑었다 — 빨리 끝났지만 장면이 얕다.,+,1,"어린왕자는 여러 별을 여행하며 이상한 어른들을 만나고 지구에서 여우를 만난다. 중요한 것은 눈에 보이지 않는다는 말이 인상 깊었고, 관계의 소중함을 느꼈다.",줄거리는 맞지만 얕음,줄거리만 훑으면 인상 깊은 한 문장도 일반론이 된다.,68,그대로 제출,검토 없이 그대로 낸다.,검토를 건너뛰었다 — 검증할 기회를 놓쳤다.,,68,B,반쪽 독후감 카드,+,0,줄거리는 맞는데 내 생각은 좀 얕았다.,70,60,42,36,36,30,48,42,,,,,,,,,
eorinwangja,A2R2,A,A2,R2,어린왕자 독후감,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,책을 읽고 쓴다,직접 읽는 길을 선택한다.,내가 직접 읽었다 — 경험은 위임할 수 없다.,요약본·줄거리 위주로 빠르게 읽고 작성,줄거리만 훑었다 — 빨리 끝났지만 장면이 얕다.,+,1,"어린왕자는 여러 별을 여행하며 이상한 어른들을 만나고 지구에서 여우를 만난다. 중요한 것은 눈에 보이지 않는다는 말이 인상 깊었고, 관계의 소중함을 느꼈다.",줄거리는 맞지만 얕음,줄거리만 훑으면 인상 깊은 한 문장도 일반론이 된다.,68,한 번 읽고 이상한 곳만 표시,명시적인 환각·오류만 발견.,한 번 훑어 명백한 오류를 잡았다. 도메인지식 +1,일반적인 감상 표현이 많다는 점을 발견한다. 점수 +6.,74,A,검증의 눈 카드,+,+,이상한 표현을 고치니 조금 살아났다.,75,65,45,39,39,33,51,45,,,,,,,,,
eorinwangja,A2R3,A,A2,R3,어린왕자 독후감,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,책을 읽고 쓴다,직접 읽는 길을 선택한다.,내가 직접 읽었다 — 경험은 위임할 수 없다.,요약본·줄거리 위주로 빠르게 읽고 작성,줄거리만 훑었다 — 빨리 끝났지만 장면이 얕다.,+,1,"어린왕자는 여러 별을 여행하며 이상한 어른들을 만나고 지구에서 여우를 만난다. 중요한 것은 눈에 보이지 않는다는 말이 인상 깊었고, 관계의 소중함을 느꼈다.",줄거리는 맞지만 얕음,줄거리만 훑으면 인상 깊은 한 문장도 일반론이 된다.,68,출처 확인 + 크로스체크,미세 오류까지 발견.,출처와 대조하니 미세 오류까지 보였다. 도메인지식 +3,요약에 빠진 장미와 책임의 맥락을 보완한다. 점수 +12.,80,A,검증의 눈 카드,+,+,요약만 보면 놓치는 게 꽤 있었다.,80,70,48,42,42,36,54,48,,,,,,,,,
eorinwangja,A3R1,A,A3,R1,어린왕자 독후감,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,책을 읽고 쓴다,직접 읽는 길을 선택한다.,내가 직접 읽었다 — 경험은 위임할 수 없다.,첫 챕터만 읽고 나머지는 추측해서 작성,초반만 읽고 나머지는 상상으로 메웠다 — 읽은 척이 섞인다.,0,0,"어린왕자는 비행기 조종사를 만나 자기 별 이야기를 들려준다. 아마 그는 많은 친구를 사귀며 성장했고, 마지막에는 모두와 함께 행복하게 별로 돌아갔을 것 같다.",초반 감상 뒤 추측,안 읽은 부분을 상상으로 메우면 책 결말까지 어긋난다.,42,그대로 제출,검토 없이 그대로 낸다.,검토를 건너뛰었다 — 검증할 기회를 놓쳤다.,,42,C,위태로운 위임 카드,0,-,초반만 읽고 끝까지 아는 척했다.,50,40,30,24,24,18,36,30,,,,,,,,,
eorinwangja,A3R2,A,A3,R2,어린왕자 독후감,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,책을 읽고 쓴다,직접 읽는 길을 선택한다.,내가 직접 읽었다 — 경험은 위임할 수 없다.,첫 챕터만 읽고 나머지는 추측해서 작성,초반만 읽고 나머지는 상상으로 메웠다 — 읽은 척이 섞인다.,0,0,"어린왕자는 비행기 조종사를 만나 자기 별 이야기를 들려준다. 아마 그는 많은 친구를 사귀며 성장했고, 마지막에는 모두와 함께 행복하게 별로 돌아갔을 것 같다.",초반 감상 뒤 추측,안 읽은 부분을 상상으로 메우면 책 결말까지 어긋난다.,42,한 번 읽고 이상한 곳만 표시,명시적인 환각·오류만 발견.,한 번 훑어 명백한 오류를 잡았다. 도메인지식 +1,"""모두와 행복하게"" 같은 추측 표현을 발견한다. 점수 +10.",52,B,반쪽 독후감 카드,0,0,내가 읽은 부분과 상상한 부분이 섞였다.,55,45,33,27,27,21,39,33,,,,,,,,,
eorinwangja,A3R3,A,A3,R3,어린왕자 독후감,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,책을 읽고 쓴다,직접 읽는 길을 선택한다.,내가 직접 읽었다 — 경험은 위임할 수 없다.,첫 챕터만 읽고 나머지는 추측해서 작성,초반만 읽고 나머지는 상상으로 메웠다 — 읽은 척이 섞인다.,0,0,"어린왕자는 비행기 조종사를 만나 자기 별 이야기를 들려준다. 아마 그는 많은 친구를 사귀며 성장했고, 마지막에는 모두와 함께 행복하게 별로 돌아갔을 것 같다.",초반 감상 뒤 추측,안 읽은 부분을 상상으로 메우면 책 결말까지 어긋난다.,42,출처 확인 + 크로스체크,미세 오류까지 발견.,출처와 대조하니 미세 오류까지 보였다. 도메인지식 +3,결말과 핵심 주제가 실제와 다름을 확인한다. 점수 +21.,63,B,반쪽 독후감 카드,0,+,확인해 보니 결말도 느낌도 달랐다.,60,50,36,30,30,24,42,36,,,,,,,,,
eorinwangja,B1R1,B,B1,R1,어린왕자 독후감,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,AI에게 맡긴다,위임의 깊이를 선택한다.,AI에 위임했다 — 안 읽은 책을 AI가 읽어 줄 수는 없다.,그냥 부탁,책도 안 읽고 통째로 맡겼다 — AI가 환각으로 책을 새로 쓴다.,--,-2,"어린왕자는 사막에서 여우와 캥거루를 만나 모험을 한다. 그는 장미를 구하기 위해 여러 행성을 돌며 용기를 배우고, 마지막에는 친구들과 왕국을 세운다.",환각 섞인 AI 글,책 안 읽고 AI에 맡기면 캥거루까지 등장한다 — 검증할 기준이 내게 없다.,12,그대로 제출,검토 없이 그대로 낸다.,검토를 건너뛰었다 — 검증할 기회를 놓쳤다.,,12,D,,--,--,책도 안 읽고 맡기니 캥거루까지 나왔다.,30,15,18,9,12,3,24,15,,,,,,,,,
eorinwangja,B1R2,B,B1,R2,어린왕자 독후감,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,AI에게 맡긴다,위임의 깊이를 선택한다.,AI에 위임했다 — 안 읽은 책을 AI가 읽어 줄 수는 없다.,그냥 부탁,책도 안 읽고 통째로 맡겼다 — AI가 환각으로 책을 새로 쓴다.,--,-2,"어린왕자는 사막에서 여우와 캥거루를 만나 모험을 한다. 그는 장미를 구하기 위해 여러 행성을 돌며 용기를 배우고, 마지막에는 친구들과 왕국을 세운다.",환각 섞인 AI 글,책 안 읽고 AI에 맡기면 캥거루까지 등장한다 — 검증할 기준이 내게 없다.,12,한 번 읽고 이상한 곳만 표시,명시적인 환각·오류만 발견.,한 번 훑어 명백한 오류를 잡았다. 도메인지식 +1,책에 없는 캥거루와 왕국 설정을 발견한다. 점수 +12.,24,D,,--,-,한 번 읽었더니 큰 오류는 보였다.,40,25,24,15,18,9,30,21,,,,,,,,,
eorinwangja,B1R3,B,B1,R3,어린왕자 독후감,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,AI에게 맡긴다,위임의 깊이를 선택한다.,AI에 위임했다 — 안 읽은 책을 AI가 읽어 줄 수는 없다.,그냥 부탁,책도 안 읽고 통째로 맡겼다 — AI가 환각으로 책을 새로 쓴다.,--,-2,"어린왕자는 사막에서 여우와 캥거루를 만나 모험을 한다. 그는 장미를 구하기 위해 여러 행성을 돌며 용기를 배우고, 마지막에는 친구들과 왕국을 세운다.",환각 섞인 AI 글,책 안 읽고 AI에 맡기면 캥거루까지 등장한다 — 검증할 기준이 내게 없다.,12,출처 확인 + 크로스체크,미세 오류까지 발견.,출처와 대조하니 미세 오류까지 보였다. 도메인지식 +3,환각뿐 아니라 전체 구조가 책과 어긋남을 확인한다. 점수 +23.,35,C,위태로운 위임 카드,--,0,검토하니까 거의 새로 써야 하는 글이었다.,55,45,33,27,27,21,39,33,,,,,,,,,
eorinwangja,B2R1,B,B2,R1,어린왕자 독후감,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,AI에게 맡긴다,위임의 깊이를 선택한다.,AI에 위임했다 — 안 읽은 책을 AI가 읽어 줄 수는 없다.,키워드·인용을 받고 본인이 정리,AI 재료로 정리했다 — 인용이 내 것이 아니라 검증이 필요하다.,0,0,"어린왕자는 여러 별에서 어른들의 이상한 태도를 본다. ""가장 중요한 것은 마음으로 본다""는 말처럼, 나는 관계와 책임이 이 책의 핵심이라고 생각했다.",협업했지만 인용 불안,AI가 준 인용은 그럴듯해 보여도 원전 대조 없이는 위태롭다.,55,그대로 제출,검토 없이 그대로 낸다.,검토를 건너뛰었다 — 검증할 기회를 놓쳤다.,,55,B,반쪽 독후감 카드,0,0,AI 도움을 받았지만 확인은 내가 안 했다.,25,10,15,6,9,0,21,12,,,,,,,,,
eorinwangja,B2R2,B,B2,R2,어린왕자 독후감,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,AI에게 맡긴다,위임의 깊이를 선택한다.,AI에 위임했다 — 안 읽은 책을 AI가 읽어 줄 수는 없다.,키워드·인용을 받고 본인이 정리,AI 재료로 정리했다 — 인용이 내 것이 아니라 검증이 필요하다.,0,0,"어린왕자는 여러 별에서 어른들의 이상한 태도를 본다. ""가장 중요한 것은 마음으로 본다""는 말처럼, 나는 관계와 책임이 이 책의 핵심이라고 생각했다.",협업했지만 인용 불안,AI가 준 인용은 그럴듯해 보여도 원전 대조 없이는 위태롭다.,55,한 번 읽고 이상한 곳만 표시,명시적인 환각·오류만 발견.,한 번 훑어 명백한 오류를 잡았다. 도메인지식 +1,인용 문장이 정확하지 않다는 느낌을 잡는다. 점수 +10.,65,B,반쪽 독후감 카드,0,+,그럴듯한 인용도 그냥 믿으면 위험했다.,35,20,21,12,15,6,27,18,,,,,,,,,
eorinwangja,B2R3,B,B2,R3,어린왕자 독후감,"경험은 위임 불가. 본인이 안 한 일은 AI도, 인터넷도, 친구도 대신해 줄 수 없다.",어린왕자 독후감을 100자로 써야 하는데 책을 안 읽었습니다.,AI에게 맡긴다,위임의 깊이를 선택한다.,AI에 위임했다 — 안 읽은 책을 AI가 읽어 줄 수는 없다.,키워드·인용을 받고 본인이 정리,AI 재료로 정리했다 — 인용이 내 것이 아니라 검증이 필요하다.,0,0,"어린왕자는 여러 별에서 어른들의 이상한 태도를 본다. ""가장 중요한 것은 마음으로 본다""는 말처럼, 나는 관계와 책임이 이 책의 핵심이라고 생각했다.",협업했지만 인용 불안,AI가 준 인용은 그럴듯해 보여도 원전 대조 없이는 위태롭다.,55,출처 확인 + 크로스체크,미세 오류까지 발견.,출처와 대조하니 미세 오류까지 보였다. 도메인지식 +3,실제 문장과 의미를 대조해 인용과 감상을 정리한다. 점수 +21.,76,A,검증의 눈 카드,+,+,"AI는 도구고, 기준은 내가 가져야 했다.",50,40,30,24,24,18,36,30,,,,,,,,,
